log regularization parameter,Population risk,Empirical risk,Risk bound,Bayes risk,Distribution
-2.210526315789474,0.33681826256927777,4.7329048858368686e-05,0.42061418114835575,0.26717136965212185,Gaussian
-2.210526315789474,0.2986856348945661,2.755815693183657e-05,0.2842186505789703,0.26717136965212185,Gaussian
-2.210526315789474,0.307188066691947,3.871850340397632e-05,0.3598100095019179,0.26717136965212185,Gaussian
-2.210526315789474,0.3386794692099673,4.434946529100951e-05,0.3946330398396295,0.26717136965212185,Gaussian
-2.210526315789474,0.28042268371978857,2.2036195428502154e-05,0.24472631732851263,0.26717136965212185,Gaussian
-2.210526315789474,0.3181214602594151,5.3894134132865394e-05,0.4613814802497605,0.26717136965212185,Gaussian
-2.210526315789474,0.3055565838674743,4.535815040359499e-05,0.4100145672915933,0.26717136965212185,Gaussian
-2.210526315789474,0.30692144581137354,3.758508788991205e-05,0.34655008818663324,0.26717136965212185,Gaussian
-2.210526315789474,0.3063729643490588,4.307535632125564e-05,0.38526384715604656,0.26717136965212185,Gaussian
-2.210526315789474,0.31085913633601764,3.485850315361664e-05,0.3196582974653478,0.26717136965212185,Gaussian
-2.210526315789474,0.3282735917260521,5.717648136686429e-05,0.49959137027150435,0.26717136965212185,Gaussian
-2.210526315789474,0.31213077498562414,2.0168595877578614e-05,0.22057600963556734,0.26717136965212185,Gaussian
-2.210526315789474,0.3223000919846626,4.200249453646947e-05,0.3756203019849608,0.26717136965212185,Gaussian
-2.210526315789474,0.29068087764861866,3.143969529997117e-05,0.3070236017620345,0.26717136965212185,Gaussian
-2.210526315789474,0.3014375886090437,2.647347488400127e-05,0.27220465102691027,0.26717136965212185,Gaussian
-2.210526315789474,0.326806675368567,5.572091103268748e-05,0.4712762048169921,0.26717136965212185,Gaussian
-2.210526315789474,0.32895833266132,4.5441053452893696e-05,0.3983289709226889,0.26717136965212185,Gaussian
-2.210526315789474,0.29561981676818466,3.270659176921726e-05,0.32276233268971477,0.26717136965212185,Gaussian
-2.210526315789474,0.31587307719117486,4.3073098964821024e-05,0.40346492958268565,0.26717136965212185,Gaussian
-2.210526315789474,0.30864223473113606,3.9778201808098604e-05,0.3547512464866258,0.26717136965212185,Gaussian
-2.210526315789474,0.31099184693755677,3.776601566308729e-05,0.3560898670361828,0.26717136965212185,Gaussian
-2.210526315789474,0.3091332605653966,3.296693935306985e-05,0.31616435461402187,0.26717136965212185,Gaussian
-2.210526315789474,0.3051493207059072,3.867881210169141e-05,0.3542817530233216,0.26717136965212185,Gaussian
-2.210526315789474,0.3140131427452166,4.850657649231046e-05,0.4340374315529614,0.26717136965212185,Gaussian
-2.210526315789474,0.29860250630957963,2.6704418306845895e-05,0.2807022413273062,0.26717136965212185,Gaussian
-2.210526315789474,0.30547146117616275,3.9596070539654824e-05,0.3640886173702579,0.26717136965212185,Gaussian
-2.210526315789474,0.32148928482381006,4.145823530068784e-05,0.386144922637397,0.26717136965212185,Gaussian
-2.210526315789474,0.2962207167838445,2.453568657793831e-05,0.2644776416939161,0.26717136965212185,Gaussian
-2.210526315789474,0.30425753642742304,2.7936637908628557e-05,0.2844165795625593,0.26717136965212185,Gaussian
-2.210526315789474,0.3209164722644692,4.002820219857695e-05,0.36231978415551214,0.26717136965212185,Gaussian
-2.210526315789474,0.3123251991888645,3.4728711859581925e-05,0.32823650276541494,0.26717136965212185,Gaussian
-2.210526315789474,0.29695719925414477,3.379518034059452e-05,0.32062041178837397,0.26717136965212185,Gaussian
-2.210526315789474,0.3080427217519674,3.88314503360378e-05,0.37678862608293523,0.26717136965212185,Gaussian
-2.210526315789474,0.32883264938479295,4.668296678727722e-05,0.41225014792618203,0.26717136965212185,Gaussian
-2.210526315789474,0.3104646242440722,4.568793806796852e-05,0.42928922056850066,0.26717136965212185,Gaussian
-2.210526315789474,0.31384413746778,3.5376951168299256e-05,0.32787047717041573,0.26717136965212185,Gaussian
-2.210526315789474,0.3082519625230977,3.141582322718276e-05,0.3155985176380714,0.26717136965212185,Gaussian
-2.210526315789474,0.3172486844582062,3.056082030109852e-05,0.29386713489599514,0.26717136965212185,Gaussian
-2.210526315789474,0.30735244186931365,3.54746845242254e-05,0.34867634956080606,0.26717136965212185,Gaussian
-2.210526315789474,0.3002053845135755,2.5656930641185395e-05,0.27093214937666993,0.26717136965212185,Gaussian
-2.210526315789474,0.30541488327151584,3.079085584923216e-05,0.31096645276976065,0.26717136965212185,Gaussian
-2.210526315789474,0.3063716869637321,3.574176946619157e-05,0.3400614224954178,0.26717136965212185,Gaussian
-2.210526315789474,0.3374665695669937,2.850403721665395e-05,0.2889103085366428,0.26717136965212185,Gaussian
-2.210526315789474,0.32356099321436077,3.362360219868116e-05,0.3163188080805757,0.26717136965212185,Gaussian
-2.210526315789474,0.2955531173456518,3.345635076948166e-05,0.3152948013450259,0.26717136965212185,Gaussian
-2.210526315789474,0.3163110170580778,4.781812967688203e-05,0.42791981233282606,0.26717136965212185,Gaussian
-2.210526315789474,0.2899621925643648,2.2429090890758202e-05,0.2444385555298024,0.26717136965212185,Gaussian
-2.210526315789474,0.3279189528953005,4.509668914803365e-05,0.4067803630058543,0.26717136965212185,Gaussian
-2.210526315789474,0.3401565093676418,3.7454789068787555e-05,0.34328638744397016,0.26717136965212185,Gaussian
